id,display_name,works_api_url,h_index,works_count,country_code
https://openalex.org/A5001299329,Marc A. Wiseman,https://api.openalex.org/works?filter=author.id:A5001299329,2,2,US
https://openalex.org/A5039081803,James Glass,https://api.openalex.org/works?filter=author.id:A5039081803,57,636,US
https://openalex.org/A5061449196,Anirban Dasgupta,https://api.openalex.org/works?filter=author.id:A5061449196,45,354,US
https://openalex.org/A5087751292,Marieke Wichers,https://api.openalex.org/works?filter=author.id:A5087751292,62,314,NL
https://openalex.org/A5077924811,Robert J.R. Elliott,https://api.openalex.org/works?filter=author.id:A5077924811,48,297,US
https://openalex.org/A5018408973,Kamal Premaratne,https://api.openalex.org/works?filter=author.id:A5018408973,24,148,US
https://openalex.org/A5040337779,Giulia Iori,https://api.openalex.org/works?filter=author.id:A5040337779,21,138,GB
https://openalex.org/A5060233883,Anne Otto,https://api.openalex.org/works?filter=author.id:A5060233883,11,120,DE
https://openalex.org/A5063477576,Lisa Deutsch,https://api.openalex.org/works?filter=author.id:A5063477576,36,112,IL
https://openalex.org/A5077385079,Masahiro Hagiwara,https://api.openalex.org/works?filter=author.id:A5077385079,13,108,JP
https://openalex.org/A5082416521,Amir Azaron,https://api.openalex.org/works?filter=author.id:A5082416521,25,81,CA
https://openalex.org/A5080714674,Mark S. Mizel,https://api.openalex.org/works?filter=author.id:A5080714674,26,77,US
https://openalex.org/A5035174955,Michele Catasta,https://api.openalex.org/works?filter=author.id:A5035174955,16,58,US
https://openalex.org/A5073131238,Andrew Miles,https://api.openalex.org/works?filter=author.id:A5073131238,19,58,US
https://openalex.org/A5033443211,Yong Wang,https://api.openalex.org/works?filter=author.id:A5033443211,15,57,CN
https://openalex.org/A5025474437,Lisa Troyer,https://api.openalex.org/works?filter=author.id:A5025474437,12,42,US
https://openalex.org/A5061110180,Wei-jen Hsu,https://api.openalex.org/works?filter=author.id:A5061110180,13,32,US
https://openalex.org/A5071855834,Yiting Deng,https://api.openalex.org/works?filter=author.id:A5071855834,6,32,GB
https://openalex.org/A5033317835,Mahmoudreza Babaei,https://api.openalex.org/works?filter=author.id:A5033317835,9,27,IR
https://openalex.org/A5087292303,Onur Küçüktunç,https://api.openalex.org/works?filter=author.id:A5087292303,15,27,US
https://openalex.org/A5069960061,Catherine Kay,https://api.openalex.org/works?filter=author.id:A5069960061,9,22,GB
https://openalex.org/A5023441239,Sai Manoj Prakhya,https://api.openalex.org/works?filter=author.id:A5023441239,8,17,DE
https://openalex.org/A5028903999,Christian Essling,https://api.openalex.org/works?filter=author.id:A5028903999,3,10,DE
https://openalex.org/A5068175919,Lovisa Axelsson,https://api.openalex.org/works?filter=author.id:A5068175919,3,10,SE
https://openalex.org/A5052528731,William Schueller,https://api.openalex.org/works?filter=author.id:A5052528731,3,6,AT
https://openalex.org/A5079444145,Mark Shuai,https://api.openalex.org/works?filter=author.id:A5079444145,1,2,US
https://openalex.org/A5011678700,Yoshihiko Yokoyama,https://api.openalex.org/works?filter=author.id:A5011678700,56,1008,JP
https://openalex.org/A5053944287,Ziqi Zhang,https://api.openalex.org/works?filter=author.id:A5053944287,36,577,CN
https://openalex.org/A5016939864,Q. H. Wu,https://api.openalex.org/works?filter=author.id:A5016939864,47,534,CN
https://openalex.org/A5060775456,John C. Mitchell,https://api.openalex.org/works?filter=author.id:A5060775456,60,324,US
https://openalex.org/A5036744986,Prémkumar Dévanbu,https://api.openalex.org/works?filter=author.id:A5036744986,54,266,US
https://openalex.org/A5071875720,Rosaria Conte,https://api.openalex.org/works?filter=author.id:A5071875720,29,223,IT
https://openalex.org/A5023084721,Justin Reich,https://api.openalex.org/works?filter=author.id:A5023084721,22,179,US
https://openalex.org/A5050974623,Heike Winschiers‐Theophilus,https://api.openalex.org/works?filter=author.id:A5050974623,17,158,NA
https://openalex.org/A5010928814,Kristen Olson,https://api.openalex.org/works?filter=author.id:A5010928814,23,127,US
https://openalex.org/A5037990414,Inge Molenaar,https://api.openalex.org/works?filter=author.id:A5037990414,18,113,NL
https://openalex.org/A5001174680,Stefano Teso,https://api.openalex.org/works?filter=author.id:A5001174680,9,108,IT
https://openalex.org/A5030824254,Giampaolo Liuzzi,https://api.openalex.org/works?filter=author.id:A5030824254,20,87,IT
https://openalex.org/A5061634166,Robert H. Levin,https://api.openalex.org/works?filter=author.id:A5061634166,27,85,US
https://openalex.org/A5077152506,Christophe Malaterre,https://api.openalex.org/works?filter=author.id:A5077152506,9,67,CA
https://openalex.org/A5071468269,Il-Oun Lee,https://api.openalex.org/works?filter=author.id:A5071468269,20,62,KR
https://openalex.org/A5071699360,Caitlin Rivers,https://api.openalex.org/works?filter=author.id:A5071699360,18,50,US
https://openalex.org/A5022093219,Douglas N. Hales,https://api.openalex.org/works?filter=author.id:A5022093219,15,48,US
https://openalex.org/A5052161832,Pablo Suárez–Serrato,https://api.openalex.org/works?filter=author.id:A5052161832,6,46,MX
https://openalex.org/A5089919273,Otto Waris,https://api.openalex.org/works?filter=author.id:A5089919273,11,28,FI
https://openalex.org/A5004664460,Elizabeth Wesson,https://api.openalex.org/works?filter=author.id:A5004664460,8,27,US
https://openalex.org/A5014068811,Ming H. Kao,https://api.openalex.org/works?filter=author.id:A5014068811,16,23,CA
https://openalex.org/A5026880293,Thierry Eude,https://api.openalex.org/works?filter=author.id:A5026880293,5,23,CA
https://openalex.org/A5076154517,Thang Van Hoang,https://api.openalex.org/works?filter=author.id:A5076154517,5,14,VN
https://openalex.org/A5079117084,Fernanda Herrera,https://api.openalex.org/works?filter=author.id:A5079117084,9,13,US
https://openalex.org/A5052688958,P. Alex Dow,https://api.openalex.org/works?filter=author.id:A5052688958,5,6,IL
https://openalex.org/A5049634383,Kristina Lerman,https://api.openalex.org/works?filter=author.id:A5049634383,46,489,US
https://openalex.org/A5080591144,Joëlle Pineau,https://api.openalex.org/works?filter=author.id:A5080591144,54,422,CA
https://openalex.org/A5001704765,Dirk Berkvens,https://api.openalex.org/works?filter=author.id:A5001704765,44,310,BE
https://openalex.org/A5075107696,Péter Schmidt,https://api.openalex.org/works?filter=author.id:A5075107696,50,309,DE
https://openalex.org/A5021586049,Beth A. Simmons,https://api.openalex.org/works?filter=author.id:A5021586049,41,230,US
https://openalex.org/A5047857923,Joshua Knobe,https://api.openalex.org/works?filter=author.id:A5047857923,47,220,US
https://openalex.org/A5070520141,Wynne E. Norton,https://api.openalex.org/works?filter=author.id:A5070520141,27,209,US
https://openalex.org/A5053407281,Nina Siu‐Ngan Lam,https://api.openalex.org/works?filter=author.id:A5053407281,34,171,US
https://openalex.org/A5032220498,Jin‐Cheon Na,https://api.openalex.org/works?filter=author.id:A5032220498,20,103,SG
https://openalex.org/A5082391569,Jacopo Staiano,https://api.openalex.org/works?filter=author.id:A5082391569,22,92,IT
https://openalex.org/A5086098017,Jo Vermeulen,https://api.openalex.org/works?filter=author.id:A5086098017,18,84,CA
https://openalex.org/A5011873652,Jan Willem Bolderdijk,https://api.openalex.org/works?filter=author.id:A5011873652,21,82,NL
https://openalex.org/A5053822814,Aaron J. Masino,https://api.openalex.org/works?filter=author.id:A5053822814,16,73,US
https://openalex.org/A5014032439,Ryan Woodard,https://api.openalex.org/works?filter=author.id:A5014032439,13,68,CH
https://openalex.org/A5056297261,Francesco Manaresi,https://api.openalex.org/works?filter=author.id:A5056297261,10,66,FR
https://openalex.org/A5049012569,Łukasz D. Kaczmarek,https://api.openalex.org/works?filter=author.id:A5049012569,17,53,PL
https://openalex.org/A5066493067,Jason Radford,https://api.openalex.org/works?filter=author.id:A5066493067,6,23,US
https://openalex.org/A5046063501,Sara R. Gould,https://api.openalex.org/works?filter=author.id:A5046063501,6,17,US
https://openalex.org/A5087013085,Ronald E. Booth,https://api.openalex.org/works?filter=author.id:A5087013085,7,17,US
https://openalex.org/A5024517775,Jacob Deasy,https://api.openalex.org/works?filter=author.id:A5024517775,3,13,GB
https://openalex.org/A5078278389,Kang‐Rae Ma,https://api.openalex.org/works?filter=author.id:A5078278389,7,13,KR
https://openalex.org/A5038699799,Riccardo Campari,https://api.openalex.org/works?filter=author.id:A5038699799,4,10,US
https://openalex.org/A5052472362,Ria Boner,https://api.openalex.org/works?filter=author.id:A5052472362,2,3,ZA
https://openalex.org/A5069784035,Anna Meadow,https://api.openalex.org/works?filter=author.id:A5069784035,2,2,GB
https://openalex.org/A5044134704,LU Yuekai,https://api.openalex.org/works?filter=author.id:A5044134704,1,1,CN
https://openalex.org/A5050946440,Sang Woo Lee,https://api.openalex.org/works?filter=author.id:A5050946440,43,994,KR
https://openalex.org/A5029105520,Trevor Darrell,https://api.openalex.org/works?filter=author.id:A5029105520,118,889,US
https://openalex.org/A5078381067,Anupam Gupta,https://api.openalex.org/works?filter=author.id:A5078381067,40,430,US
https://openalex.org/A5030113568,Gary Aston‐Jones,https://api.openalex.org/works?filter=author.id:A5030113568,102,386,NL
https://openalex.org/A5065382337,Marc O. Ernst,https://api.openalex.org/works?filter=author.id:A5065382337,42,329,DE
https://openalex.org/A5009294754,Joël Berger,https://api.openalex.org/works?filter=author.id:A5009294754,49,322,CH
https://openalex.org/A5018053342,Melinda Mills,https://api.openalex.org/works?filter=author.id:A5018053342,47,263,GB
https://openalex.org/A5052445904,Michael Benzaquen,https://api.openalex.org/works?filter=author.id:A5052445904,19,240,FR
https://openalex.org/A5058412746,Jamie M. Zeitzer,https://api.openalex.org/works?filter=author.id:A5058412746,43,232,US
https://openalex.org/A5086027900,Lalgudi V. Natarajan,https://api.openalex.org/works?filter=author.id:A5086027900,43,225,US
https://openalex.org/A5069921969,Peng Zhao,https://api.openalex.org/works?filter=author.id:A5069921969,17,156,CN
https://openalex.org/A5052438394,Dean Lusher,https://api.openalex.org/works?filter=author.id:A5052438394,29,148,AU
https://openalex.org/A5069745642,Fabio Schoen,https://api.openalex.org/works?filter=author.id:A5069745642,23,113,IT
https://openalex.org/A5075241233,Youjun Dou,https://api.openalex.org/works?filter=author.id:A5075241233,27,105,CN
https://openalex.org/A5051062688,Monica Failla,https://api.openalex.org/works?filter=author.id:A5051062688,29,81,IT
https://openalex.org/A5017316523,Nils Bertschinger,https://api.openalex.org/works?filter=author.id:A5017316523,16,80,DE
https://openalex.org/A5059005121,Jamie Hall,https://api.openalex.org/works?filter=author.id:A5059005121,9,72,US
https://openalex.org/A5004263269,Thomas Epper,https://api.openalex.org/works?filter=author.id:A5004263269,11,49,FR
https://openalex.org/A5033856056,Tobias Vogt,https://api.openalex.org/works?filter=author.id:A5033856056,8,42,NL
https://openalex.org/A5060837737,J. Miller McPherson,https://api.openalex.org/works?filter=author.id:A5060837737,20,35,US
https://openalex.org/A5044317621,Yueping Song,https://api.openalex.org/works?filter=author.id:A5044317621,5,18,CN
https://openalex.org/A5047105739,Conrado Borraz-Sánchez,https://api.openalex.org/works?filter=author.id:A5047105739,7,15,US
https://openalex.org/A5061894251,Matthew Simpson,https://api.openalex.org/works?filter=author.id:A5061894251,8,12,GB
https://openalex.org/A5080221742,Mitch Dobbs,https://api.openalex.org/works?filter=author.id:A5080221742,1,3,US
https://openalex.org/A5003345223,Timo Kunkel,https://api.openalex.org/works?filter=author.id:A5003345223,2,2,DE
https://openalex.org/A5089059117,Myung-Joong Youn,https://api.openalex.org/works?filter=author.id:A5089059117,45,476,KR
https://openalex.org/A5089053375,Paul M. Thompson,https://api.openalex.org/works?filter=author.id:A5089053375,64,335,GB
https://openalex.org/A5086512505,Robin D. Morris,https://api.openalex.org/works?filter=author.id:A5086512505,49,219,US
https://openalex.org/A5016587314,Claes de Vreese,https://api.openalex.org/works?filter=author.id:A5016587314,29,186,NL
https://openalex.org/A5072171957,Sung Cheol Yoon,https://api.openalex.org/works?filter=author.id:A5072171957,32,170,KR
https://openalex.org/A5063619488,Mayur Patel,https://api.openalex.org/works?filter=author.id:A5063619488,19,155,GB
https://openalex.org/A5090545869,Albert Ali Salah,https://api.openalex.org/works?filter=author.id:A5090545869,30,142,NO
https://openalex.org/A5020296124,David McCollum,https://api.openalex.org/works?filter=author.id:A5020296124,43,135,US
https://openalex.org/A5038054573,Jan-Willem Romeijn,https://api.openalex.org/works?filter=author.id:A5038054573,16,118,NL
https://openalex.org/A5079261745,Kavita Kavita,https://api.openalex.org/works?filter=author.id:A5079261745,11,104,IN
https://openalex.org/A5075913224,Christophe Pélabon,https://api.openalex.org/works?filter=author.id:A5075913224,34,103,NO
https://openalex.org/A5027260515,Laura Dietz,https://api.openalex.org/works?filter=author.id:A5027260515,13,99,US
https://openalex.org/A5029604636,Jong Woo Paik,https://api.openalex.org/works?filter=author.id:A5029604636,20,91,KR
https://openalex.org/A5076246564,Daniel M. Reeves,https://api.openalex.org/works?filter=author.id:A5076246564,25,86,US
https://openalex.org/A5002900384,Muhammad Fazal Ijaz,https://api.openalex.org/works?filter=author.id:A5002900384,27,79,AU
https://openalex.org/A5049451549,Yonatan Lupu,https://api.openalex.org/works?filter=author.id:A5049451549,23,65,US
https://openalex.org/A5081967853,Genevieve Gorrell,https://api.openalex.org/works?filter=author.id:A5081967853,19,62,GB
https://openalex.org/A5076324337,Rebekka Burkholz,https://api.openalex.org/works?filter=author.id:A5076324337,10,60,US
https://openalex.org/A5034254380,Eloy Romero,https://api.openalex.org/works?filter=author.id:A5034254380,11,38,US
https://openalex.org/A5090797663,Liam McNamara,https://api.openalex.org/works?filter=author.id:A5090797663,9,32,US
https://openalex.org/A5029665272,Daryl Posnett,https://api.openalex.org/works?filter=author.id:A5029665272,14,24,US
https://openalex.org/A5031707985,Onerva Korhonen,https://api.openalex.org/works?filter=author.id:A5031707985,7,11,ES
https://openalex.org/A5019872695,Sarah Louise Donovan,https://api.openalex.org/works?filter=author.id:A5019872695,4,4,AU
https://openalex.org/A5022760315,Eri Narita,https://api.openalex.org/works?filter=author.id:A5022760315,2,2,JP
https://openalex.org/A5083806702,Barbara Eva Laesser,https://api.openalex.org/works?filter=author.id:A5083806702,2,2,DK
https://openalex.org/A5005067404,Frank Vitaro,https://api.openalex.org/works?filter=author.id:A5005067404,92,650,CA
https://openalex.org/A5000141831,Yiyu Shi,https://api.openalex.org/works?filter=author.id:A5000141831,29,452,US
https://openalex.org/A5052301458,Mohand Boughanem,https://api.openalex.org/works?filter=author.id:A5052301458,20,351,FR
https://openalex.org/A5031715686,Samuel J. Gershman,https://api.openalex.org/works?filter=author.id:A5031715686,52,283,US
https://openalex.org/A5066503958,Tian‐Fu Liu,https://api.openalex.org/works?filter=author.id:A5066503958,62,281,CN
https://openalex.org/A5088115357,Pasquale Dario Serpico,https://api.openalex.org/works?filter=author.id:A5088115357,53,240,FR
https://openalex.org/A5037939325,Christoph Kemper,https://api.openalex.org/works?filter=author.id:A5037939325,15,157,DE
https://openalex.org/A5028823648,Hiroki Sakaji,https://api.openalex.org/works?filter=author.id:A5028823648,9,153,JP
https://openalex.org/A5059346849,Julie Leask,https://api.openalex.org/works?filter=author.id:A5059346849,42,138,AU
https://openalex.org/A5072703507,Christo Wilson,https://api.openalex.org/works?filter=author.id:A5072703507,41,137,MX
https://openalex.org/A5087861219,Daniel R. Little,https://api.openalex.org/works?filter=author.id:A5087861219,19,126,DE
https://openalex.org/A5073298043,Frank W. Marlowe,https://api.openalex.org/works?filter=author.id:A5073298043,52,125,GB
https://openalex.org/A5067866335,Kashif Zia,https://api.openalex.org/works?filter=author.id:A5067866335,10,115,GB
https://openalex.org/A5040213166,Giorgia Silani,https://api.openalex.org/works?filter=author.id:A5040213166,30,111,AT
https://openalex.org/A5050149936,Elizabeth C. Clipp,https://api.openalex.org/works?filter=author.id:A5050149936,49,107,US
https://openalex.org/A5039468626,Jacobien M. Kieffer,https://api.openalex.org/works?filter=author.id:A5039468626,26,90,NL
https://openalex.org/A5062894939,Giuseppe Valetto,https://api.openalex.org/works?filter=author.id:A5062894939,19,89,US
https://openalex.org/A5017232265,Justin Sulik,https://api.openalex.org/works?filter=author.id:A5017232265,8,48,DE
https://openalex.org/A5041231901,Jeroen S. Lemmens,https://api.openalex.org/works?filter=author.id:A5041231901,16,43,NL
https://openalex.org/A5055168551,Miguel Guevara,https://api.openalex.org/works?filter=author.id:A5055168551,7,41,US
https://openalex.org/A5017505484,Anand Avati,https://api.openalex.org/works?filter=author.id:A5017505484,10,24,US
https://openalex.org/A5059156904,I-Ling Shen,https://api.openalex.org/works?filter=author.id:A5059156904,6,15,US
https://openalex.org/A5015997769,Sujith Vadakkepat,https://api.openalex.org/works?filter=author.id:A5015997769,1,3,IN
https://openalex.org/A5040715593,Alexander Mirsky,https://api.openalex.org/works?filter=author.id:A5040715593,2,2,DE
https://openalex.org/A5065398476,Jos Dontje,https://api.openalex.org/works?filter=author.id:A5065398476,1,1,NL
https://openalex.org/A5009884211,Mei Li,https://api.openalex.org/works?filter=author.id:A5009884211,104,3981,CN
https://openalex.org/A5010889338,Eun Mi Lee,https://api.openalex.org/works?filter=author.id:A5010889338,30,474,KR
https://openalex.org/A5025982678,Gerald Matthews,https://api.openalex.org/works?filter=author.id:A5025982678,60,389,US
https://openalex.org/A5064821014,Ben Y. Zhao,https://api.openalex.org/works?filter=author.id:A5064821014,58,334,CN
https://openalex.org/A5025579437,Christian Schneider,https://api.openalex.org/works?filter=author.id:A5025579437,30,262,DE
https://openalex.org/A5012173619,Birgitta Berglund,https://api.openalex.org/works?filter=author.id:A5012173619,36,256,NO
https://openalex.org/A5018091071,Sabine Sczesny,https://api.openalex.org/works?filter=author.id:A5018091071,32,226,CH
https://openalex.org/A5069120214,Kunwoo Park,https://api.openalex.org/works?filter=author.id:A5069120214,26,212,KR
https://openalex.org/A5003723197,Mieczyslaw M. Kokar,https://api.openalex.org/works?filter=author.id:A5003723197,23,177,US
https://openalex.org/A5008052793,Oriana Ciani,https://api.openalex.org/works?filter=author.id:A5008052793,27,160,DK
https://openalex.org/A5037354101,Joseph W. Sakshaug,https://api.openalex.org/works?filter=author.id:A5037354101,17,141,DE
https://openalex.org/A5065756853,Tianlin Liu,https://api.openalex.org/works?filter=author.id:A5065756853,23,129,CN
https://openalex.org/A5013075653,Katja Verbeeck,https://api.openalex.org/works?filter=author.id:A5013075653,15,118,BE
https://openalex.org/A5015247392,Christopher Calabrese,https://api.openalex.org/works?filter=author.id:A5015247392,27,116,US
https://openalex.org/A5018011224,Chen Shen,https://api.openalex.org/works?filter=author.id:A5018011224,20,87,CN
https://openalex.org/A5087855752,Mengli Xiao,https://api.openalex.org/works?filter=author.id:A5087855752,8,74,US
https://openalex.org/A5046014908,Pavel Atanasov,https://api.openalex.org/works?filter=author.id:A5046014908,14,68,DE
https://openalex.org/A5048323122,Amanda N. Barczyk,https://api.openalex.org/works?filter=author.id:A5048323122,13,42,US
https://openalex.org/A5076145939,Carolina Sitges,https://api.openalex.org/works?filter=author.id:A5076145939,18,42,ES
https://openalex.org/A5008541007,John Tang,https://api.openalex.org/works?filter=author.id:A5008541007,11,21,CA
https://openalex.org/A5086262147,Simone Berto,https://api.openalex.org/works?filter=author.id:A5086262147,3,19,IT
https://openalex.org/A5026848504,Erol Kevin Chartan,https://api.openalex.org/works?filter=author.id:A5026848504,5,13,US
https://openalex.org/A5021747883,Anne Browning,https://api.openalex.org/works?filter=author.id:A5021747883,3,8,US
https://openalex.org/A5024421649,Matthew Soukup,https://api.openalex.org/works?filter=author.id:A5024421649,1,1,US
https://openalex.org/A5062538365,Ji-Hyun Kim,https://api.openalex.org/works?filter=author.id:A5062538365,1,1,US
https://openalex.org/A5035867363,Richard J. McNally,https://api.openalex.org/works?filter=author.id:A5035867363,90,506,US
https://openalex.org/A5005231071,Samuel Coenen,https://api.openalex.org/works?filter=author.id:A5005231071,46,286,BE
https://openalex.org/A5011835245,Martin Atzmueller,https://api.openalex.org/works?filter=author.id:A5011835245,23,274,DE
https://openalex.org/A5022392635,Meinolf Suttorp,https://api.openalex.org/works?filter=author.id:A5022392635,38,270,DE
https://openalex.org/A5047104641,David S. Rosenblum,https://api.openalex.org/works?filter=author.id:A5047104641,44,265,US
https://openalex.org/A5027860138,Ke Li,https://api.openalex.org/works?filter=author.id:A5027860138,20,216,CN
https://openalex.org/A5028357447,John Riedl,https://api.openalex.org/works?filter=author.id:A5028357447,60,211,US
https://openalex.org/A5085938112,John Cook,https://api.openalex.org/works?filter=author.id:A5085938112,26,189,AU
https://openalex.org/A5081036781,Mark W. Rutland,https://api.openalex.org/works?filter=author.id:A5081036781,48,165,FR
https://openalex.org/A5031504099,Aladine Chetouani,https://api.openalex.org/works?filter=author.id:A5031504099,14,162,FR
https://openalex.org/A5032657420,Robert R. Kirby,https://api.openalex.org/works?filter=author.id:A5032657420,29,141,US
https://openalex.org/A5087613792,Danielle M. Robertson,https://api.openalex.org/works?filter=author.id:A5087613792,24,113,US
https://openalex.org/A5060054698,Simu K. Thomas,https://api.openalex.org/works?filter=author.id:A5060054698,22,83,US
https://openalex.org/A5076130922,Raymond A. Yeh,https://api.openalex.org/works?filter=author.id:A5076130922,12,59,US
https://openalex.org/A5053731711,Julien Larrègue,https://api.openalex.org/works?filter=author.id:A5053731711,5,58,CA
https://openalex.org/A5033234623,Iwao Maeda,https://api.openalex.org/works?filter=author.id:A5033234623,12,50,JP
https://openalex.org/A5058635743,Magne Flemmen,https://api.openalex.org/works?filter=author.id:A5058635743,14,42,NO
https://openalex.org/A5056475906,Samuel C. Hyde,https://api.openalex.org/works?filter=author.id:A5056475906,4,39,US
https://openalex.org/A5066766316,Dries Trippas,https://api.openalex.org/works?filter=author.id:A5066766316,12,32,AU
https://openalex.org/A5055000892,Brianne N. Richson,https://api.openalex.org/works?filter=author.id:A5055000892,6,24,US
https://openalex.org/A5066502883,Ayça Berfu Ünal,https://api.openalex.org/works?filter=author.id:A5066502883,8,23,NL
https://openalex.org/A5009758085,Jinn-Guey Lay,https://api.openalex.org/works?filter=author.id:A5009758085,5,21,TW
https://openalex.org/A5008428201,William Pollock,https://api.openalex.org/works?filter=author.id:A5008428201,4,10,US
https://openalex.org/A5082088330,Eric Rothstein Morris,https://api.openalex.org/works?filter=author.id:A5082088330,4,7,SG
https://openalex.org/A5021479286,Jonathon Gordon,https://api.openalex.org/works?filter=author.id:A5021479286,1,2,None
https://openalex.org/A5044802404,Bikas K. Chakrabarti,https://api.openalex.org/works?filter=author.id:A5044802404,41,608,IN
https://openalex.org/A5079810332,Federico Turkheimer,https://api.openalex.org/works?filter=author.id:A5079810332,69,475,GB
https://openalex.org/A5047241169,Steven Heine,https://api.openalex.org/works?filter=author.id:A5047241169,55,426,CA
https://openalex.org/A5051380741,Angus R. Simpson,https://api.openalex.org/works?filter=author.id:A5051380741,46,288,AU
https://openalex.org/A5007225481,Lijun Wu,https://api.openalex.org/works?filter=author.id:A5007225481,33,245,CN
https://openalex.org/A5062910836,Yulia Tsvetkov,https://api.openalex.org/works?filter=author.id:A5062910836,27,244,US
https://openalex.org/A5028869415,Frederick G. Conrad,https://api.openalex.org/works?filter=author.id:A5028869415,36,179,US
https://openalex.org/A5070756105,Seth Sanders,https://api.openalex.org/works?filter=author.id:A5070756105,32,153,NO
https://openalex.org/A5081055916,Colin Angus,https://api.openalex.org/works?filter=author.id:A5081055916,26,153,GB
https://openalex.org/A5009248582,Mirco Nanni,https://api.openalex.org/works?filter=author.id:A5009248582,22,150,IT
https://openalex.org/A5037847860,Jessica Vitak,https://api.openalex.org/works?filter=author.id:A5037847860,34,121,US
https://openalex.org/A5091054007,Sophie Lecheler,https://api.openalex.org/works?filter=author.id:A5091054007,25,108,AT
https://openalex.org/A5091300751,Jason Shumake,https://api.openalex.org/works?filter=author.id:A5091300751,27,108,US
https://openalex.org/A5013196565,Jenny Louise Gibson,https://api.openalex.org/works?filter=author.id:A5013196565,16,100,GB
https://openalex.org/A5052244076,Alia J. Crum,https://api.openalex.org/works?filter=author.id:A5052244076,27,89,US
https://openalex.org/A5071698655,Dennis Küster,https://api.openalex.org/works?filter=author.id:A5071698655,13,73,DE
https://openalex.org/A5024733682,Carlos Gracia-Lázaro,https://api.openalex.org/works?filter=author.id:A5024733682,17,61,ES
https://openalex.org/A5086237019,Barry Norton,https://api.openalex.org/works?filter=author.id:A5086237019,12,54,GB
https://openalex.org/A5066939601,Fruzsina Albert,https://api.openalex.org/works?filter=author.id:A5066939601,4,34,HU
https://openalex.org/A5033716640,Carsten Rusner,https://api.openalex.org/works?filter=author.id:A5033716640,10,32,DE
https://openalex.org/A5045705255,Iain Malcolm Harlow,https://api.openalex.org/works?filter=author.id:A5045705255,5,13,US
https://openalex.org/A5072487691,Francisco Villarroel Ordenes,https://api.openalex.org/works?filter=author.id:A5072487691,8,12,IT
https://openalex.org/A5040161981,Garrett Morrow,https://api.openalex.org/works?filter=author.id:A5040161981,3,9,US
https://openalex.org/A5023511070,Max Yazhbin,https://api.openalex.org/works?filter=author.id:A5023511070,1,1,US
https://openalex.org/A5073806109,Christiaan Burggraaff,https://api.openalex.org/works?filter=author.id:A5073806109,1,1,NL
https://openalex.org/A5043761366,Jesper Lagergren,https://api.openalex.org/works?filter=author.id:A5043761366,78,687,SE
https://openalex.org/A5080791781,Susan T. Fiske,https://api.openalex.org/works?filter=author.id:A5080791781,103,652,US
https://openalex.org/A5041725375,David Spiegelhalter,https://api.openalex.org/works?filter=author.id:A5041725375,86,384,GB
https://openalex.org/A5006015323,Paul Dendale,https://api.openalex.org/works?filter=author.id:A5006015323,53,380,BE
https://openalex.org/A5054482111,Dawei Yin,https://api.openalex.org/works?filter=author.id:A5054482111,42,300,CN
https://openalex.org/A5042604203,Jingliang He,https://api.openalex.org/works?filter=author.id:A5042604203,32,267,CN
https://openalex.org/A5019012827,Michael Ussher,https://api.openalex.org/works?filter=author.id:A5019012827,48,259,CA
https://openalex.org/A5009344051,Yan Chen,https://api.openalex.org/works?filter=author.id:A5009344051,38,255,CN
https://openalex.org/A5062034966,Tohru Hashimoto,https://api.openalex.org/works?filter=author.id:A5062034966,25,223,JP
https://openalex.org/A5002055587,Nigel Harvey,https://api.openalex.org/works?filter=author.id:A5002055587,29,179,AU
https://openalex.org/A5089574004,Philippa Pattison,https://api.openalex.org/works?filter=author.id:A5089574004,55,151,AU
https://openalex.org/A5023214243,Nuno Vasconcelos,https://api.openalex.org/works?filter=author.id:A5023214243,23,142,US
https://openalex.org/A5027859155,Alexander M. Petersen,https://api.openalex.org/works?filter=author.id:A5027859155,27,134,US
https://openalex.org/A5035450373,Klaas J. Wardenaar,https://api.openalex.org/works?filter=author.id:A5035450373,29,134,NL
https://openalex.org/A5059185246,Frank Becker,https://api.openalex.org/works?filter=author.id:A5059185246,26,132,NO
https://openalex.org/A5044524984,Stefan Krause,https://api.openalex.org/works?filter=author.id:A5044524984,27,126,DE
https://openalex.org/A5070200645,Robert L. Axtell,https://api.openalex.org/works?filter=author.id:A5070200645,22,85,US
https://openalex.org/A5087729635,Wenqiang Yuan,https://api.openalex.org/works?filter=author.id:A5087729635,8,51,CN
https://openalex.org/A5050706880,Morgan Williams,https://api.openalex.org/works?filter=author.id:A5050706880,12,44,AU
https://openalex.org/A5083195897,Jacopo Iacovacci,https://api.openalex.org/works?filter=author.id:A5083195897,13,39,IT
https://openalex.org/A5053363539,Suhas Ranganath,https://api.openalex.org/works?filter=author.id:A5053363539,10,36,DE
https://openalex.org/A5029014646,Daniel W. Barrett,https://api.openalex.org/works?filter=author.id:A5029014646,8,20,US
https://openalex.org/A5002833089,Micha Janssen,https://api.openalex.org/works?filter=author.id:A5002833089,7,8,BE
https://openalex.org/A5044114214,Andrew Dowell,https://api.openalex.org/works?filter=author.id:A5044114214,2,8,US
https://openalex.org/A5004517948,Alessandro Quattrociocchi,https://api.openalex.org/works?filter=author.id:A5004517948,1,3,DK
https://openalex.org/A5059013633,Christoph Scholz,https://api.openalex.org/works?filter=author.id:A5059013633,37,787,DE
